"building_name","room_number","abbr","number","reg_number","start_time","end_time","session_start","session_end","is_sunday","is_monday","is_tuesday","is_wednesday","is_thursday","is_friday","is_saturday"
"Baldy","555","LAI","527LEC","22321","1900","2140","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Baldy","107","LAI","523SEM","13636","1900","2140","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Baldy","110","LAI","501LEC","17498","1900","2140","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Remote",,"LAI","525LEC","24292","1610","1850","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Hoch","307","LAI","521LEC","24331","1800","2050","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Alumni","88","LAI","507SEM","13614","1200","1250","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Baldy","200G","LAI","512LEC","22422","1610","1850","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Park","152","LAI","535SEM","22322","1610","1900","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Baldy","17","LAI","558LAB","18553","1610","2000","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","14","LAI","536LEC","22227","1610","1850","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Remote",,"LAI","551LEC","20468","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","552LEC","20469","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","547LEC","19110","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","556LEC","21131","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","550LEC","14766","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Obrian","210","LAI","526LEC","15263","1610","1850","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Remote",,"LAI","610LEC","24339","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","534LEC","17946","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"On","Campus","LAI","531LEC","24760","1610","1810","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Remote",,"LAI","599LEC","18014","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","560","LAI","587LEC","13787","1610","1850","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Obrian","209","LAI","594LEC","14899","1610","1850","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Remote",,"LAI","569LEC","13971","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Obrian","212","LAI","583LEC","22427","1610","1850","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Baldy","555","LAI","582LEC","19275","1610","1850","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Baldy","114","LAI","567SEM","24304","1610","1850","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Remote",,"LAI","574SEM","13668","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","620SEM","22474","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","107","LAI","682LEC","14776","1900","2140","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Remote",,"LAI","646SEM","24314","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","621SEM","24311","1610","1850","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Remote",,"LAI","619SEM","21130","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","645LAB","21256","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","645LAB","22987","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","645LAB","21488","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","Arr","LAI","645LAB","15200","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","645LAB","15236","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","505","LAI","645LAB","15238","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","505","LAI","645LAB","15239","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","645LAB","17685","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","645LAB","15241","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","645LAB","20485","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","645LAB","18151","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","505","LAI","645LAB","15201","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","669SEM","22537","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Clemen","103","LAI","691LEC","13659","1720","1850","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Remote",,"LAI","688LEC","22575","1610","1850","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Baldy","117","LAI","673SEM","24415","1900","2140","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Baldy","594","LAI","674TUT","14694","1610","1850","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Obrian","112","LAI","674TUT","14829","1610","1850","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Baldy","119","LAI","674TUT","14652","1610","1850","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Baldy","118","LAI","674TUT","14653","1610","1850","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Baldy","111","LAI","674TUT","14688","1610","1850","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Baldy","114","LAI","674TUT","14673","1610","1850","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Baldy","593","LAI","674TUT","14746","1610","1850","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Baldy","109","LAI","674TUT","14687","1610","1850","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Baldy","Arr","LAI","695LAB","19452","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","505","LAI","695LAB","19566","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","689SEM","22953","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","668TUT","22970","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","699LEC","20075","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","685LEC","22572","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","700TUT","22930","1610","1730","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Baldy","505","LAI","700TUT","19618","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","700TUT","23501","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","Arr","LAI","700TUT","11843","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","Arr","LAI","700TUT","11501","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","Arr","LAI","700TUT","17117","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","Arr","LAI","700TUT","10795","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","Arr","LAI","700TUT","10725","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","Arr","LAI","700TUT","13106","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","Arr","LAI","700TUT","15264","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","700TUT","12108","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","Arr","LAI","700TUT","11929","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","Arr","LAI","701TUT","10730","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","701TUT","11930","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","701TUT","11505","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","701TUT","12111","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","702TUT","17120","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","505","LAI","702TUT","19274","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","702TUT","20548","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","702TUT","23271","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","702TUT","23256","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","702TUT","19297","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","505","LAI","702TUT","18703","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","Arr","LAI","702TUT","17121","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","702TUT","12448","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","Arr","LAI","702TUT","11961","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","Arr","LAI","702TUT","10799","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","Arr","LAI","702TUT","10732","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","505","LAI","702TUT","12298","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","505","LAI","702TUT","11594","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","703TUT","22933","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","703TUT","24645","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","703TUT","21310","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","Arr","LAI","703TUT","11593","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","Arr","LAI","703TUT","12105","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","703TUT","18764","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","505","LAI","703TUT","11802","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","Arr","LAI","703TUT","11979","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","Arr","LAI","703TUT","11960","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","Arr","LAI","703TUT","16576","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LAI","703TUT","18092","1610","1730","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Baldy","505","LAI","703TUT","10800","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"On","Campus","LAW","522LEC","11875","1900","2100","2022-01-31","2022-04-29","False","False","True","False","False","False","False"
"Obrian","106","LAW","500TUT","17567","1530","1630","2022-01-31","2022-04-29","False","True","False","False","False","False","False"
"Obrian","106","LAW","500TUT","24542","1530","1630","2022-01-31","2022-04-29","False","False","True","False","False","False","False"
"Obrian","108","LAW","509LEC","23556","945","1200","2022-01-31","2022-04-29","False","True","False","True","False","False","False"
"Obrian","106","LAW","511LEC","18532","1300","1515","2022-01-31","2022-04-29","False","True","False","True","False","False","False"
"Obrian","106","LAW","511LEC","15124","1300","1515","2022-01-31","2022-04-29","False","False","True","False","True","False","False"
"Obrian","10","LAW","517LEC","24608","1500","1630","2022-01-31","2022-04-29","False","False","True","False","True","False","False"
"Obrian","106","LAW","507LEC","19192","900","1115","2022-01-31","2022-04-29","False","False","True","False","True","False","False"
"Obrian","104","LAW","507LEC","19819","900","1115","2022-01-31","2022-04-29","False","False","True","False","True","False","False"
"Obrian","102","LAW","507LEC","23555","900","1115","2022-01-31","2022-04-29","False","False","True","False","True","False","False"
"Obrian","108","LAW","501LEC","22876","1300","1515","2022-01-31","2022-04-29","False","False","True","False","True","False","False"
"Obrian","210","LAW","516LEC","21575","1300","1430","2022-01-04","2022-04-29","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"Obrian","12","LAW","516LEC","21577","1300","1430","2022-01-04","2022-04-29","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"Obrian","209","LAW","516LEC","21578","1300","1430","2022-01-04","2022-04-29","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"Obrian","102","LAW","516LEC","21579","1000","1130","2022-01-04","2022-04-29","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"Obrian","209","LAW","516LEC","21580","1000","1130","2022-01-04","2022-04-29","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"Obrian","210","LAW","516LEC","21581","1000","1130","2022-01-04","2022-04-29","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"Obrian","25","LAW","564LEC","17095","1800","2100","2022-01-31","2022-04-29","False","True","False","False","False","False","False"
"Obrian","102","LAW","566SEM","22900","1800","2100","2022-01-31","2022-04-29","False","False","False","True","False","False","False"
"Obrian","25","LAW","640LEC","21585","1800","2100","2022-01-31","2022-04-29","False","False","False","True","False","False","False"
"Obrian","25","LAW","633LEC","23629","1530","1830","2022-01-31","2022-04-29","False","False","False","False","False","True","False"
"Obrian","107","LAW","629LEC","18575","1730","2030","2022-01-31","2022-04-29","False","False","False","False","True","False","False"
"Obrian","107","LAW","649LEC","19154","1800","2100","2022-01-31","2022-04-29","False","False","True","False","False","False","False"
"Obrian","106","LAW","625LEC","15082","900","1115","2022-01-31","2022-04-29","False","True","False","True","False","False","False"
"Obrian","108","LAW","626LEC","18605","1500","1800","2022-01-31","2022-04-29","False","False","False","True","False","False","False"
"Obrian","212","LAW","643LEC","19329","1830","2130","2022-01-31","2022-04-29","False","False","False","True","False","False","False"
"Obrian","108","LAW","657LEC","20867","900","1030","2022-01-31","2022-04-29","False","False","True","False","True","False","False"
"Obrian","533","LAW","657SEM","23561","1500","1600","2022-01-31","2022-04-29","False","True","False","False","False","False","False"
"Obrian","533","LAW","667LEC","24497","1445","1745","2022-01-31","2022-04-29","False","False","False","False","True","False","False"
"Obrian","114","LAW","638TUT","11433","1800","2100","2022-01-31","2022-04-29","False","False","False","True","False","False","False"
"Obrian","114","LAW","638TUT","20866","1800","2100","2022-01-31","2022-04-29","False","True","False","False","False","False","False"
"Obrian","114","LAW","638TUT","24510","900","1200","2022-01-31","2022-04-29","False","False","False","True","False","False","False"
"Obrian","114","LAW","638TUT","20019","1800","2100","2022-01-31","2022-04-29","False","False","True","False","False","False","False"
"Obrian","25","LAW","631LEC","23560","900","1030","2022-01-31","2022-04-29","False","True","False","True","False","False","False"
"Obrian","104","LAW","664SEM","17981","1830","2110","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Obrian","212","LAW","683LEC","22925","900","1030","2022-01-31","2022-04-29","False","True","False","True","False","False","False"
"Farber","180","LAW","676LEC","17075","1600","1730","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Obrian","10","LAW","672LEC","24735","1600","1900","2022-01-31","2022-02-25","False","True","False","False","False","False","False"
"Obrian","107","LAW","654LEC","20871","1500","1630","2022-01-31","2022-04-29","False","True","False","True","False","False","False"
"Obrian","102","LAW","615LEC","19812","900","1200","2022-01-31","2022-04-29","False","False","False","False","False","True","False"
"Obrian","212","LAW","615LEC","23558","1345","1645","2022-01-31","2022-04-29","False","False","False","False","False","True","False"
"Obrian","212","LAW","693LEC","23562","1045","1215","2022-01-31","2022-04-29","False","True","False","True","False","False","False"
"Obrian","706","LAW","704SEM","24623","1500","1800","2022-01-31","2022-04-29","False","False","False","True","False","False","False"
"Obrian","533","LAW","705LEC","23563","1045","1215","2022-01-31","2022-04-29","False","True","False","True","False","False","False"
"Obrian","104","LAW","616LEC","23559","1530","1745","2022-01-31","2022-04-29","False","False","True","False","True","False","False"
"Obrian","533","LAW","706SEM","23564","1300","1600","2022-01-31","2022-04-29","False","False","False","False","False","True","False"
"Obrian","107","LAW","610LEC","10857","1300","1515","2022-01-31","2022-04-29","False","False","True","False","True","False","False"
"Obrian","107","LAW","621LEC","12789","900","1200","2022-01-31","2022-04-29","False","False","False","True","False","False","False"
"Obrian","108","LAW","613LEC","12857","1045","1215","2022-01-31","2022-04-29","False","False","True","False","True","False","False"
"Obrian","212","LAW","582LEC","19139","1300","1430","2022-01-31","2022-04-29","False","False","True","False","True","False","False"
"Obrian","533","LAW","747SEM","24498","1500","1800","2022-01-31","2022-04-29","False","False","False","True","False","False","False"
"Obrian","102","LAW","634LEC","24655","1400","1530","2022-01-31","2022-04-29","False","True","False","True","False","False","False"
"Obrian","212","LAW","737LEC","23565","1045","1215","2022-01-31","2022-04-29","False","False","True","False","True","False","False"
"Obrian","25","LAW","740LEC","23566","1300","1430","2022-01-31","2022-04-29","False","True","False","True","False","False","False"
"Obrian","214","LAW","727SEM","21475","1800","2100","2022-01-31","2022-04-29","False","False","True","False","False","False","False"
"Obrian","706","LAW","760SEM","21591","1500","1800","2022-01-31","2022-04-29","False","True","False","False","False","False","False"
"Obrian","706","LAW","722SEM","20127","1800","1930","2022-01-31","2022-04-29","False","False","True","False","True","False","False"
"Obrian","10","LAW","795SEM","23569","900","1200","2022-01-31","2022-04-29","False","True","False","False","False","False","False"
"Obrian","505","LAW","767SEM","24615","1215","1515","2022-01-31","2022-04-29","False","False","False","False","False","True","False"
"Arr","Arr","LAW","791TUT","12627","0","0","2022-01-31","2022-04-29","False","False","False","False","False","False","False"
"Bell","138","LIN","532LEC","23947","930","1050","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","206","LIN","514LEC","23922","1200","1320","2022-01-31","2022-05-13","False","False","False","True","False","True","False"
"Talbrt","113","LIN","555LEC","22485","1400","1520","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Nsc","205","LIN","567LEC","17768","900","950","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Clemen","930","LIN","595LEC","22464","1100","1150","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Arr","Arr","LIN","600TUT","14007","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","LIN","600TUT","14176","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","LIN","600TUT","12319","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","LIN","600TUT","12762","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","LIN","600TUT","11429","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","LIN","600TUT","14128","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","LIN","599TUT","11431","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","LIN","599TUT","14186","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","LIN","599TUT","11528","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","LIN","599TUT","12315","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","LIN","599TUT","14270","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","LIN","599TUT","14246","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","114","LIN","623SEM","23921","1100","1220","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","126","LIN","624SEM","21406","1530","1650","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","115","LIN","624SEM","24048","1530","1650","2022-01-31","2022-05-13","False","True","False","True","False","False","False"
"Baldy","112","LIN","670SEM","23923","1230","1350","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Clemen","219","LIN","667LEC","23944","1030","1150","2022-01-31","2022-05-13","False","True","False","True","False","False","False"
"Arr","Arr","LIN","620TUT","14269","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","LIN","620TUT","14179","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","LIN","620TUT","11427","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","LIN","620TUT","12140","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","LIN","620TUT","14135","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","LIN","620TUT","14124","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","LIN","700TUT","14000","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","LIN","700TUT","14177","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","LIN","700TUT","11767","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","LIN","700TUT","15330","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","LIN","700TUT","12316","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","LIN","700TUT","11428","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","508LEC","21684","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","523LEC","21686","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","532LEC","13677","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","507LEC","19512","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","535LEC","13712","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","560LEC","24265","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","503LEC","21692","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","503LEC","23468","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","503LEC","23756","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","527TUT","18969","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","527TUT","16914","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","527TUT","13803","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","527TUT","14235","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","526TUT","14232","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","526TUT","13804","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","526TUT","10779","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","526TUT","14363","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","569LEC","21165","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","612LEC","23704","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","611TUT","23379","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","575LEC","21379","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","599TUT","14785","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","585LEC","13534","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","598TUT","14364","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","598TUT","14108","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","598TUT","16915","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","598TUT","14315","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"LIS","598TUT","13889","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Alumni","88","MAE","500LEC","24530","1400","1520","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Obrian","112","MAE","503LEC","13501","1530","1650","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Clemen","17","MAE","505LEC","22214","1400","1520","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Bell","250","MAE","526LEC","23509","1500","1620","2022-01-31","2022-05-13","False","True","False","True","False","False","False"
"Park","440","MAE","524LEC","23120","1500","1550","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Obrian","102","MAE","520LEC","22093","1230","1350","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Talbrt","111","MAE","510LEC","22159","1100","1150","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Park","440","MAE","509LEC","22215","1000","1120","2022-01-31","2022-05-13","False","True","False","True","False","False","False"
"Dfn","205","MAE","514LEC","13719","1600","1720","2022-01-31","2022-05-13","False","True","False","False","False","True","False"
"Knox","104","MAE","525LEC","18952","800","850","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Bell","250","MAE","539LEC","22219","800","920","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Bell","250","MAE","513LEC","23648","1000","1120","2022-01-31","2022-05-13","False","True","False","True","False","False","False"
"Knox","110","MAE","544LAB","19784","1200","1250","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Bell","250","MAE","545LEC","22220","1100","1220","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Park","145","MAE","541LEC","23596","1100","1220","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Clemen","119","MAE","585LEC","20879","1000","1050","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Bell","138","MAE","527LEC","22332","1100","1220","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Bell","250","MAE","578LEC","17461","1400","1520","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Norton","216","MAE","581LEC","23506","930","1050","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","112","MAE","568LEC","19521","1400","1650","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Bell","250","MAE","562LR","16939","1300","1420","2022-01-31","2022-05-13","False","True","False","True","False","False","False"
"Bell","250","MAE","562LR","21250","1300","1350","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Bell","250","MAE","584LEC","22167","1230","1350","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Remote",,"MAE","577LLB","18034","1400","1520","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Remote",,"MAE","577LLB","18467","1700","1820","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Clemen","322","MAE","589LEC","23475","1700","1820","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Obrian","214","MAE","610LEC","17235","1230","1350","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Bell","250","MAE","600LEC","23535","1130","1250","2022-01-31","2022-05-13","False","True","False","True","False","False","False"
